gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
C17orf77,-1.2101,3.6324,4.8425,0.003714904746813486,-3.2489,6502,0.013072442418808452,1.8836432624643673,True,Downregulated in Tumor
PHLDA1,-1.3291,7.2214,8.5505,0.0037406785657133905,-3.8657,6515,0.013136722222183948,1.8815129832082658,True,Downregulated in Tumor
BRF1,-1.3209,4.1346,5.4555,0.0037500234752073235,-3.2161,6518,0.013163629504870137,1.8806243495814623,True,Downregulated in Tumor
CIDEA,-1.6555,5.0235,6.6789,0.003754870495857691,-4.2067,6519,0.013178622019515873,1.8801299979822825,True,Downregulated in Tumor
IFI27,1.2422,10.8498,9.6076,0.0038340706220933974,3.3876,6536,0.013421195609797477,1.8722087938832224,True,Upregulated in Tumor
MTNR1A,1.1348,9.6167,8.4819,0.003907606591596937,3.7005,6562,0.013624815424525743,1.8656693724019935,True,Upregulated in Tumor
BC034578,2.0912,3.4532,1.3621,0.003913354936666731,3.8291,6565,0.013638623145610785,1.8652294706212866,True,Upregulated in Tumor
TINAGL1,-1.2915,5.1616,6.4532,0.003953543568344116,-3.1047,6574,0.013758985957373912,1.8614135725936105,True,Downregulated in Tumor
NECAB1,2.105,2.6006,0.4956,0.0039663956714440065,3.7809,6582,0.013787774682868256,1.8605058223620408,True,Upregulated in Tumor
ADCY4,-1.3822,5.9457,7.328,0.00400244289586907,-4.1075,6596,0.013883549644858145,1.8574994824340163,True,Downregulated in Tumor
ID1,-1.7639,7.1682,8.9321,0.004057186949809898,-3.9214,6609,0.01404576144827515,1.8524547118685806,True,Downregulated in Tumor
RARRES3,-1.0879,8.9072,9.9951,0.004083639111002274,-3.0268,6616,0.014122379513260586,1.8500921218102073,True,Downregulated in Tumor
GLA,-1.2837,8.1233,9.407,0.0041045689180424765,-3.9419,6620,0.01418618381341569,1.8481344172046068,True,Downregulated in Tumor
PCDHA1,-1.1879,5.8059,6.9938,0.0041253544288225525,-3.2626,6629,0.014238664856156283,1.8465307321028677,True,Downregulated in Tumor
RP11-21L23.2,-1.7057,3.4414,5.1471,0.004126194418721327,-3.3962,6630,0.014239416033234384,1.8465078210042376,True,Downregulated in Tumor
PHGR1,-1.1321,3.7905,4.9226,0.004172098118588359,-3.2545,6639,0.014378310732535267,1.8422921349985695,True,Downregulated in Tumor
VAV3,-1.1498,8.9001,10.0498,0.004209943854297468,-3.3786,6649,0.014486165348559827,1.8390465619658087,True,Downregulated in Tumor
ITGA8,1.2482,7.4427,6.1945,0.004211967570338789,3.6015,6651,0.014489523080642233,1.838945908997705,True,Upregulated in Tumor
PDE7B,-1.0098,5.787,6.7968,0.004222176781064083,-4.0756,6656,0.014513732684907786,1.8382208800514024,True,Downregulated in Tumor
SIRPG,1.3003,5.6492,4.3489,0.0042613640452744605,3.8307,6667,0.014624270189872455,1.8349257977531122,True,Upregulated in Tumor
CCL7,1.7587,4.8793,3.1206,0.00427885025222308,3.8012,6670,0.014677675228015604,1.8333427261364006,True,Upregulated in Tumor
GALNT14,1.1939,6.3975,5.2036,0.004295746736822969,3.3853,6675,0.014724597054458359,1.8319565810515337,True,Upregulated in Tumor
SOX18,-1.0652,4.9603,6.0255,0.004324773485500521,-3.251,6683,0.014806158469374157,1.8295576067026724,True,Downregulated in Tumor
LYPD1,1.0673,1.0673,0.0,0.004325365524881856,3.0168,6684,0.014806158469374157,1.8295576067026724,True,Upregulated in Tumor
E2F8,2.8536,5.7075,2.8539,0.004328898377624861,4.3155,6686,0.014813819156454805,1.8293329614147575,True,Upregulated in Tumor
LINC00421,-1.1601,5.3943,6.5544,0.004331640574324589,-2.9998,6688,0.01481836352036289,1.829199755420043,True,Downregulated in Tumor
CD3G,1.0288,5.2384,4.2095,0.004369651895345647,3.3715,6701,0.014918442032244551,1.826276528882672,True,Upregulated in Tumor
DCLK1,-1.1964,6.4208,7.6172,0.004418186178198085,-3.532,6715,0.015051968103585285,1.82240671065855,True,Downregulated in Tumor
WSCD2,-2.0521,3.7575,5.8096,0.004418226301734212,-3.1614,6716,0.015051968103585285,1.82240671065855,True,Downregulated in Tumor
LINC00461,2.1089,2.7963,0.6874,0.004426643657898909,3.2991,6723,0.01506494227171308,1.8220325281874044,True,Upregulated in Tumor
RP13-238F13.5,1.3186,5.3424,4.0237,0.004442309580473726,3.5631,6726,0.01511151400553655,1.8206920220070575,True,Upregulated in Tumor
TMEM52B,1.1821,4.0886,2.9065,0.004461898272512723,3.7884,6730,0.01516842245196703,1.8190595844098025,True,Upregulated in Tumor
FDFT1,-1.3912,9.5145,10.9057,0.004483028592287762,-4.0157,6743,0.015211271335426142,1.8178344867434308,True,Downregulated in Tumor
CXXC5,-1.0127,9.0275,10.0402,0.004549897073167127,-3.1369,6766,0.015385995423302374,1.812874401082908,True,Downregulated in Tumor
PLVAP,-1.047,7.1762,8.2232,0.004555742791010616,-3.5965,6770,0.015396661013046218,1.812573451945076,True,Downregulated in Tumor
MYZAP,-1.26,6.4792,7.7392,0.004557107838670853,-3.9242,6772,0.015396725834138971,1.812571623536721,True,Downregulated in Tumor
RNF182,1.2724,5.4323,4.1599,0.004572872362665365,3.2171,6774,0.015445426580717974,1.8112000926008895,True,Upregulated in Tumor
PCDHB7,-1.1907,3.9214,5.1121,0.004592285171196807,-3.1458,6780,0.015497269132298371,1.809744824749946,True,Downregulated in Tumor
TMEM176A,-1.2459,8.1891,9.435,0.004609586564947943,-3.0388,6786,0.015541901061893449,1.8084958600400154,True,Downregulated in Tumor
ALDH3B2,-2.7595,6.88,9.6395,0.004612654282307236,-3.719,6788,0.015547662047611897,1.8083349079978353,True,Downregulated in Tumor
LPCAT3,-1.0773,6.1447,7.222,0.0046386654585304785,-3.204,6797,0.015611518436180843,1.806554853735585,True,Downregulated in Tumor
ATG9B,1.1413,5.1667,4.0254,0.004701904169990072,3.7775,6817,0.01578084387356219,1.8018697768026204,True,Upregulated in Tumor
FAM46C,-1.1865,7.3799,8.5664,0.0047519967937985534,-3.2713,6829,0.015918305205514734,1.7981031727210866,True,Downregulated in Tumor
ZNF300P1,-1.4246,4.2802,5.7048,0.004804763079977327,-3.7871,6851,0.016046267591575136,1.7946259696696403,True,Downregulated in Tumor
RP11-1024P17.1,-1.1541,2.9557,4.1098,0.004815042413689613,-3.3226,6857,0.016066526239641003,1.7940780123490003,True,Downregulated in Tumor
NKD2,-1.1489,5.241,6.3899,0.004827700192055195,-3.086,6860,0.01610171725863307,1.793127803708702,True,Downregulated in Tumor
AP3B2,1.2141,7.8478,6.6338,0.0048341996257745354,3.5763,6861,0.01611949027532282,1.7926486954164493,True,Upregulated in Tumor
RAPSN,1.2642,5.7349,4.4707,0.004872049879234582,4.1285,6869,0.016228344917293233,1.7897257703733513,True,Upregulated in Tumor
CFHR4,2.2248,3.5507,1.3259,0.004889227772345838,3.7406,6874,0.0162737171124924,1.7885132376553465,True,Upregulated in Tumor
MSLN,2.6803,3.7038,1.0235,0.004967274977004562,3.3065,6892,0.01649031507165763,1.7827710464431041,True,Upregulated in Tumor
ACADM,-1.0908,9.0612,10.152,0.005055946172163088,-3.8447,6914,0.016731276890235965,1.7764709134774068,True,Downregulated in Tumor
C12orf77,1.1622,4.504,3.3418,0.005112615489731765,3.5635,6925,0.01689066487666419,1.772353254716548,True,Upregulated in Tumor
ESAM,-1.0873,5.9588,7.0461,0.00512857534277841,-3.6802,6930,0.016932439226950938,1.771280474466454,True,Downregulated in Tumor
HSPA2,-1.2521,6.7906,8.0426,0.0051340212374652635,-3.3002,6933,0.016943084655013017,1.7710075192299146,True,Downregulated in Tumor
PRKAA2,-1.1721,6.4207,7.5927,0.0051452842564815105,-2.9475,6936,0.0169707425642964,1.770299154469544,True,Downregulated in Tumor
CYP2R1,-1.0545,7.1208,8.1753,0.005209478200082997,-3.4809,6955,0.01713772267690855,1.7660468892134098,True,Downregulated in Tumor
CYP4X1,-2.6052,5.8549,8.4601,0.005216998022941218,-3.4211,6958,0.017153364934148218,1.765650672764871,True,Downregulated in Tumor
GAGE12B,2.1592,4.8313,2.6721,0.0052411635609021364,3.3806,6965,0.017217203485059708,1.7640373877044104,True,Upregulated in Tumor
TPPP3,-2.3099,4.5492,6.8591,0.005272952964418511,-3.5209,6981,0.017281931503494562,1.7624077205127129,True,Downregulated in Tumor
FGL2,-1.2606,7.2531,8.5137,0.005365897271864021,-3.1675,7005,0.017526299725945584,1.7563097654939308,True,Downregulated in Tumor
PLIN4,-5.5552,1.772,7.3272,0.005379598402786485,-3.9814,7008,0.017561934216937646,1.7554276539491338,True,Downregulated in Tumor
TAOK2,-1.0954,6.3214,7.4168,0.00545372286102955,-3.1686,7030,0.017749812099623914,1.7508062400471076,True,Downregulated in Tumor
HHIPL2,1.3241,4.924,3.5999,0.005487062027604232,3.3812,7039,0.017835485039293202,1.7487150754467828,True,Upregulated in Tumor
IGKV1-17,-2.2561,8.3174,10.5735,0.0055467006950284045,-2.9535,7055,0.01798844959635009,1.7450062663801789,True,Downregulated in Tumor
PDCD4,-1.4377,3.5874,5.0251,0.00559500430249529,-2.98,7068,0.01811172869851333,1.7420400958816777,True,Downregulated in Tumor
FLJ41455,2.3646,4.7808,2.4162,0.005603558180515462,3.6691,7072,0.01812915881931473,1.7416223464067013,True,Upregulated in Tumor
AC128677.4,-2.2739,8.0756,10.3495,0.005608684509533319,-2.9602,7074,0.01814061373736533,1.7413480238777879,True,Downregulated in Tumor
PDE3B,1.1586,7.1931,6.0346,0.005634151227092453,3.7085,7078,0.018212684384836867,1.7396260384114197,True,Upregulated in Tumor
LRRC69,-1.1181,4.2208,5.3388,0.005669299800645145,-2.8974,7091,0.018292617051119373,1.7377241573145172,True,Downregulated in Tumor
EBI3,-1.4777,2.5278,4.0055,0.005719948345434825,-3.0997,7111,0.018404221367395415,1.7350825516482695,True,Downregulated in Tumor
GYPE,1.7563,5.0594,3.3031,0.0057289595278163736,3.7313,7117,0.018412549493474706,1.7348860727514002,True,Upregulated in Tumor
DPYSL3,-1.1618,8.3345,9.4962,0.005730349118032552,-3.4913,7119,0.018412549493474706,1.7348860727514002,True,Downregulated in Tumor
TNNT1,3.2757,5.4111,2.1354,0.00574123110262254,3.3922,7126,0.01843381527196235,1.7343847689546856,True,Upregulated in Tumor
MSR1,1.0778,6.5576,5.4798,0.005790091403957504,3.6414,7136,0.018564642842285272,1.7313134015747322,True,Upregulated in Tumor
STEAP1,-1.0329,6.7735,7.8064,0.0058008095210612155,-3.3765,7139,0.018591192301706208,1.7306927568958175,True,Downregulated in Tumor
LDHD,-1.4398,4.2256,5.6653,0.005810477773452366,-3.4571,7140,0.018619570232015426,1.730030347415805,True,Downregulated in Tumor
GPR39,-1.0241,5.4205,6.4446,0.005818922369556677,-3.0315,7142,0.01864140910325634,1.729521262441327,True,Downregulated in Tumor
LPL,-2.0739,7.1161,9.19,0.005831348682100302,-3.6393,7147,0.018668148572331733,1.7288987513969591,True,Downregulated in Tumor
FBXL19-AS1,-3.9212,1.9158,5.837,0.005846512599332639,-3.705,7150,0.018708840317864447,1.7279531317496577,True,Downregulated in Tumor
CYP4F30P,2.831,5.0023,2.1713,0.005857671518268845,3.8042,7154,0.018734068260831866,1.727367901675694,True,Upregulated in Tumor
ALB,-3.3149,4.3195,7.6344,0.0058805670651886814,-3.9411,7162,0.01878429972382674,1.726204990738828,True,Downregulated in Tumor
CTB-102L5.7,2.1616,3.0042,0.8426,0.005888416476655159,3.5189,7166,0.018800860868806873,1.7258222644590437,True,Upregulated in Tumor
MAP4K2,1.1641,1.3809,0.2168,0.005916823310993171,2.8956,7173,0.0188731238471384,1.7241562102064778,True,Upregulated in Tumor
MS4A7,-1.0801,8.0518,9.1319,0.005928715585925763,-3.3854,7175,0.018903389340152364,1.7234603207073498,True,Downregulated in Tumor
PPAPDC1A,1.8283,6.2181,4.3898,0.00603885146891364,3.3759,7207,0.01917148905352353,1.71734415406958,True,Upregulated in Tumor
TPRG1,-1.7487,4.1812,5.9299,0.006062851518794525,-2.8829,7213,0.01922932795988731,1.716035893526087,True,Downregulated in Tumor
NR5A1,3.2885,4.8702,1.5817,0.006075049177604229,3.8503,7217,0.019259682026269192,1.7153508872725762,True,Upregulated in Tumor
LRR1,1.2785,7.0055,5.727,0.006076424100340669,3.2763,7218,0.01926137204430514,1.7153127800335346,True,Upregulated in Tumor
HEY2,-1.1694,5.9133,7.0827,0.006103465464295112,-3.1033,7224,0.019331020185918073,1.713745225670187,True,Downregulated in Tumor
ATHL1,-1.6636,6.6458,8.3094,0.0061798199850266276,-3.2914,7240,0.019529596858758182,1.709306721577676,True,Downregulated in Tumor
ABRACL,1.0601,9.4305,8.3703,0.006196524456360016,3.4614,7244,0.019571573655648423,1.70837425341772,True,Upregulated in Tumor
KLRG2,1.1111,6.095,4.9839,0.006232121267882268,2.8697,7251,0.01966500270433682,1.7063059895299284,True,Upregulated in Tumor
DPT,-1.8609,6.9736,8.8346,0.006271747118577626,-3.8693,7258,0.019770952614088743,1.7039724047847065,True,Downregulated in Tumor
LAIR2,1.297,5.8167,4.5197,0.006373772225819427,3.8346,7279,0.02003176331917829,1.6982808197487218,True,Upregulated in Tumor
THBS4,-1.404,6.2295,7.6336,0.006404552121783694,-3.3497,7287,0.020109256559134203,1.6966039850091192,True,Downregulated in Tumor
FOXI1,-1.4185,4.4148,5.8333,0.006425717475406299,-3.267,7292,0.020161878200397162,1.6954690131950687,True,Downregulated in Tumor
PTGIS,-1.3584,7.1572,8.5156,0.00645077303940625,-3.595,7297,0.020226625618968753,1.6940765639566564,True,Downregulated in Tumor
ENTPD5,-1.884,6.2822,8.1661,0.006451986352102381,-3.8075,7298,0.020227657952329746,1.6940543988535979,True,Downregulated in Tumor
CCNE1,2.6734,6.6183,3.9449,0.006492698445626484,3.8182,7313,0.02031354306521728,1.692214320835814,True,Upregulated in Tumor
HRASLS2,-2.4195,3.3714,5.791,0.006495979092297175,-3.2018,7314,0.020321028388263516,1.6920543174488096,True,Downregulated in Tumor
TNNI1,-1.1503,4.1794,5.3297,0.006622908119860798,-2.8441,7332,0.020667231012331568,1.6847177060829324,True,Downregulated in Tumor
HAGLROS,1.346,5.4027,4.0566,0.006663255567514019,3.2558,7342,0.020762651463942888,1.682717186342371,True,Upregulated in Tumor
MIR622,-2.3822,2.9185,5.3007,0.006700880123142681,-3.2832,7348,0.020865015952300565,1.6805812789132855,True,Downregulated in Tumor
ULBP2,1.0194,5.3197,4.3003,0.006725555163266954,3.2233,7353,0.02092760806956996,1.6792804067090814,True,Upregulated in Tumor
CD320,-1.4227,5.4076,6.8303,0.006791133066105169,-2.8618,7364,0.02109904771431108,1.6757371457332484,True,Downregulated in Tumor
FOLR2,-1.7394,6.27,8.0095,0.006794058712234681,-3.7448,7366,0.021103456874277695,1.6756463988039385,True,Downregulated in Tumor
ST6GALNAC2,-1.1281,7.7923,8.9204,0.006811404127358662,-2.8814,7369,0.02114872118794493,1.6747158882326667,True,Downregulated in Tumor
TMPRSS4,2.4065,4.385,1.9785,0.006814828681776313,3.2731,7371,0.02115361283937621,1.674615448515459,True,Upregulated in Tumor
CCR5,1.4444,8.3721,6.9277,0.006834660694018556,3.5709,7376,0.021200791306825457,1.6736479289875574,True,Upregulated in Tumor
FASN,-1.6709,9.3159,10.9868,0.006918086279369512,-3.5258,7388,0.02142471765998571,1.669084892602812,True,Downregulated in Tumor
GSTM2,-2.2005,8.2072,10.4077,0.006945401060534072,-3.763,7396,0.021486043302463436,1.6678435533367455,True,Downregulated in Tumor
MYL7,-1.3211,3.4095,4.7306,0.007017355349030476,-3.1105,7406,0.021679326274077405,1.6639542184434721,True,Downregulated in Tumor
PROM1,-1.3279,7.9938,9.3217,0.007057580629337363,-2.8493,7413,0.02178300887619572,1.6618821315556884,True,Downregulated in Tumor
ELN,-1.204,7.0646,8.2686,0.00718587867056874,-3.0283,7443,0.022089269147746296,1.65581865308971,True,Downregulated in Tumor
ERCC6L,2.1505,5.7005,3.55,0.007204965358494056,3.7918,7454,0.02211558993860263,1.6553014712316343,True,Upregulated in Tumor
ARL11,1.457,4.7326,3.2756,0.0072222137990958545,3.3457,7457,0.022159615357826627,1.6544377822749792,True,Upregulated in Tumor
TPM3P4,-2.2533,1.2701,3.5234,0.0072327327667694044,-3.5213,7461,0.02217999272264897,1.6540386006807233,True,Downregulated in Tumor
ASZ1,1.7777,2.6313,0.8536,0.0073408361840289925,3.4172,7482,0.022448320220607235,1.6488161511512995,True,Upregulated in Tumor
CCDC154,-1.0232,3.7303,4.7534,0.007429822116373135,-2.9278,7492,0.022690113457370174,1.6441633325070162,True,Downregulated in Tumor
HIST1H1D,3.0729,5.2812,2.2082,0.007434419924528043,3.7041,7493,0.022699147005709044,1.6439904625281996,True,Upregulated in Tumor
TNC,-1.5629,7.2875,8.8505,0.007463939291970646,-3.0234,7502,0.022763920421259447,1.642752941279681,True,Downregulated in Tumor
CDC45,2.8043,6.8338,4.0296,0.007471904475138717,3.7266,7503,0.022785175848483788,1.6423476153268053,True,Upregulated in Tumor
FAM150B,-3.2186,2.625,5.8436,0.007474726762612733,-3.4107,7504,0.02279074471329682,1.6422414835255825,True,Downregulated in Tumor
GSTM1,-2.1761,8.2472,10.4233,0.007532800416402979,-3.7177,7508,0.022953238178648926,1.6391560367535647,True,Downregulated in Tumor
AP001171.1,-1.1196,4.8098,5.9294,0.0075956986668184664,-3.222,7524,0.023098031033600017,1.6364250394882904,True,Downregulated in Tumor
CCDC80,-1.6634,7.7798,9.4432,0.0076531660752956745,-3.3325,7541,0.023220320886190828,1.6341317829549353,True,Downregulated in Tumor
CXCL8,1.5571,7.379,5.8219,0.007732107807931622,3.1235,7551,0.023428767930800624,1.6302505494279518,True,Upregulated in Tumor
HRASLS,2.2476,5.4244,3.1768,0.007738108982651529,3.35,7553,0.02343969285700798,1.630048083412502,True,Upregulated in Tumor
ANO9,1.0026,1.0026,0.0,0.007777079702371413,2.7956,7559,0.0235369965277036,1.6282489567290204,True,Upregulated in Tumor
ARL9,1.3404,5.4213,4.081,0.007787685406583305,3.1895,7562,0.023562846086038883,1.6277722535789114,True,Upregulated in Tumor
VASH2,1.0267,5.7281,4.7014,0.007839046552863896,2.8246,7568,0.023699443066797825,1.6252618597223205,True,Upregulated in Tumor
DHODH,-1.0823,6.1722,7.2545,0.007870482250953862,-2.9611,7574,0.02377563162157702,1.6238679368039293,True,Downregulated in Tumor
PKIB,-1.1007,8.2469,9.3477,0.00787790473285693,-2.9058,7577,0.02378810457866445,1.623640160897619,True,Downregulated in Tumor
CLIC6,-1.9812,5.5063,7.4875,0.007884201610974547,-3.2495,7580,0.02379822333233478,1.6234554641940944,True,Downregulated in Tumor
KRT6B,-1.6816,8.0334,9.715,0.007886941007291506,-3.099,7581,0.023803351833113,1.6233618841144735,True,Downregulated in Tumor
KCND1,-1.251,3.7906,5.0416,0.00790004570366536,-2.893,7582,0.023839758071730867,1.6226981561736393,True,Downregulated in Tumor
KLHL6,1.0598,5.9814,4.9216,0.007940110911904946,3.62,7592,0.023929101378343674,1.621073610360842,True,Upregulated in Tumor
NFATC2,-1.0448,6.1574,7.2022,0.008034373819637697,-3.2717,7605,0.024171791320619397,1.6166911637490275,True,Downregulated in Tumor
SPIB,2.4851,4.8191,2.3339,0.00807505332606456,3.1975,7616,0.024259088773681346,1.6151255162474474,True,Upregulated in Tumor
TSPAN8,-1.8299,5.4837,7.3137,0.008117697920496204,-3.5277,7621,0.024371201734805555,1.6131230553894638,True,Downregulated in Tumor
ESM1,1.5966,5.9381,4.3415,0.008150814912193998,3.5457,7632,0.024435357074292282,1.611981310236722,True,Upregulated in Tumor
CFH,-1.3127,7.3498,8.6625,0.008256300070297944,-3.4457,7647,0.024703039833714784,1.6072496013242488,True,Downregulated in Tumor
CGB,-1.0385,5.1568,6.1954,0.008275127503111886,-3.2274,7652,0.024743193579613167,1.6065442471283504,True,Downregulated in Tumor
CD93,-1.0475,7.8265,8.8741,0.00828111883658799,-3.4338,7654,0.02475463796461108,1.6063434208219496,True,Downregulated in Tumor
CYP4F11,-1.3799,2.2286,3.6085,0.008316062808315806,-2.9914,7659,0.024842866830430296,1.6047982886566783,True,Downregulated in Tumor
SERPINF1,-1.0417,9.8316,10.8734,0.008366494500740054,-3.2682,7669,0.02496093286959609,1.602739187717693,True,Downregulated in Tumor
TTC28-AS1,3.5507,4.98,1.4292,0.008416155139274784,3.4022,7675,0.02508946313832014,1.6005086315733774,True,Upregulated in Tumor
GOLGA6L11P,-1.7639,3.2847,5.0486,0.008423790872604184,-3.0315,7677,0.02510568388239986,1.6002279438850437,True,Downregulated in Tumor
RP4-813F11.4,-1.017,3.989,5.006,0.008488983753322712,-2.7998,7682,0.02528351318354903,1.5971625803017868,True,Downregulated in Tumor
HBEGF,-1.2182,6.7664,7.9846,0.008576775188346345,-3.2361,7700,0.025484281656914826,1.593727603661887,True,Downregulated in Tumor
TBX1,-1.384,5.1747,6.5588,0.008577554765729942,-2.7535,7701,0.025484281656914826,1.593727603661887,True,Downregulated in Tumor
LRRC36,1.0657,5.5458,4.48,0.008653684484607486,3.4578,7712,0.025673780680226823,1.590510173102592,True,Upregulated in Tumor
