gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
GRPEL1,-0.1305,8.3575,8.488,0.5173556398796402,-0.6733,18965,0.6241324049808303,0.2047232682458898,False,Not Significant
OPN1SW,0.1336,5.4212,5.2876,0.517371577996625,0.6724,18966,0.6241324049808303,0.2047232682458898,False,Not Significant
MAGED4,-0.1448,7.7424,7.8872,0.5173915789017224,-0.6532,18967,0.6241324049808303,0.2047232682458898,False,Not Significant
ZNF256,-0.1053,5.8344,5.9398,0.5175428415427309,-0.6695,18968,0.6242819598533152,0.2046192148834771,False,Not Significant
CD70,0.2919,5.0764,4.7845,0.5178329506080427,0.6627,18969,0.6245776526911775,0.20441355882905488,False,Not Significant
GABRA6,-0.1739,4.683,4.8569,0.5178425730573268,-0.6623,18970,0.6245776526911775,0.20441355882905488,False,Not Significant
ZNF674,0.4487,1.9822,1.5335,0.51787927450638,0.6774,18971,0.6245887318255904,0.20440585512040635,False,Not Significant
ZNF343,0.0888,6.5613,6.4725,0.5179063557777579,0.6709,18972,0.6245887318255904,0.20440585512040635,False,Not Significant
VAT1L,-0.1469,4.9452,5.0921,0.517946816609214,-0.6667,18973,0.6246046046497031,0.2043948184302104,False,Not Significant
DSE,0.2203,8.2599,8.0396,0.5183169132005476,0.6536,18974,0.6250179705928391,0.2041074955885534,False,Not Significant
SH3TC1,0.1018,6.9351,6.8332,0.5184611300538309,0.6615,18975,0.6251589278330251,0.2040095623249752,False,Not Significant
RP11-461L18.1,-0.2443,2.9889,3.2332,0.5184960045471636,-0.6612,18976,0.625168032464118,0.20400323743369628,False,Not Significant
BC040734,0.3994,3.0737,2.6743,0.5189099769814307,0.6701,18977,0.625634203158304,0.20367951660282785,False,Not Significant
KRT223P,0.29,4.2542,3.9642,0.5189432003373957,0.6591,18978,0.6256412911644859,0.20367459637225274,False,Not Significant
FAM181A,0.1127,5.8618,5.7491,0.5189991532415478,0.6727,18979,0.6256706912763402,0.20365418850190992,False,Not Significant
RP11-61L19.2,0.1999,5.1768,4.977,0.5190346279110007,0.6629,18980,0.6256706912763402,0.20365418850190992,False,Not Significant
TTN,-0.1473,7.491,7.6384,0.5190496237375968,-0.6503,18981,0.6256706912763402,0.20365418850190992,False,Not Significant
SPATA41,0.1355,5.4307,5.2951,0.51916155774824,0.6499,18982,0.6257726499462507,0.20358342207347693,False,Not Significant
NEB,0.1544,5.1777,5.0233,0.5192017243651145,0.6582,18983,0.625786629209377,0.20357372038864555,False,Not Significant
C1QTNF5,0.0478,7.7494,7.7016,0.5193067054169916,0.6664,18985,0.6258486921222423,0.20353065100549386,False,Not Significant
RBM34,0.3409,3.7512,3.4104,0.5194519164178822,0.6651,18986,0.6259907219867874,0.20343210356241626,False,Not Significant
NAG18,0.2741,4.1766,3.9025,0.5195013409838819,0.6734,18987,0.6260033895069979,0.20342331528765287,False,Not Significant
BC037861,0.1457,5.7927,5.647,0.5195395901922552,0.6552,18988,0.6260033895069979,0.20342331528765287,False,Not Significant
DUSP13,0.0842,6.0179,5.9338,0.5195445088876042,0.6702,18989,0.6260033895069979,0.20342331528765287,False,Not Significant
CT62,0.0854,8.2879,8.2025,0.5195954158797818,0.6644,18990,0.6260317596276676,0.20340363375256432,False,Not Significant
DOT1L,-0.1143,6.9586,7.0729,0.5196834711467783,-0.6601,18991,0.6261048823041592,0.20335290961611638,False,Not Significant
KHK,0.1245,6.5383,6.4139,0.5197556613036404,0.649,18992,0.6261426144663055,0.20332673768148263,False,Not Significant
MUC6,0.3779,4.8825,4.5046,0.5197695225768593,0.6626,18993,0.6261426144663055,0.20332673768148263,False,Not Significant
AK021933,0.0686,6.3118,6.2432,0.5198033431853906,0.6653,18994,0.6261503891798323,0.20332134514926645,False,Not Significant
SIAH2,-0.1706,7.8353,8.0058,0.520173233931045,-0.6478,18995,0.6265629687992792,0.20303527642107919,False,Not Significant
CDSN,0.1538,7.0279,6.8741,0.5202854088388389,0.6666,18996,0.6266650955060347,0.20296449430797414,False,Not Significant
C1orf87,0.3527,3.162,2.8094,0.5204182431401634,0.6695,18997,0.6267623285309684,0.202897114632913,False,Not Significant
CABP4,-0.0601,8.5414,8.6015,0.5204209229646564,-0.6537,18998,0.6267623285309684,0.202897114632913,False,Not Significant
MTSS1,0.145,8.8696,8.7246,0.5205043046836819,0.6552,18999,0.6268297537324408,0.2028503970548695,False,Not Significant
PIBF1,-0.1045,6.9237,7.0282,0.5207441135663854,-0.6518,19000,0.6270855430736262,0.20267321140089375,False,Not Significant
CHRNB3,0.2515,5.7235,5.472,0.5208182079251279,0.6713,19001,0.6271417608192689,0.2026342789734809,False,Not Significant
MARCKSL1,-0.1021,10.9541,11.0562,0.5209307591736594,-0.6521,19002,0.6272442779651262,0.20256329184596383,False,Not Significant
DEFB122,0.4358,3.4265,2.9908,0.5211212262816554,0.6715,19003,0.6274405966070765,0.2024273850452723,False,Not Significant
SEMA4F,0.0697,6.9096,6.8398,0.5211852028517485,0.6536,19004,0.6274846054119135,0.20239692461452638,False,Not Significant
AC005537.2,0.4157,3.7751,3.3594,0.5213957238656939,0.6732,19005,0.627692927554615,0.20225276467621006,False,Not Significant
BC044765,0.3477,5.5728,5.2251,0.5214299299569731,0.6696,19006,0.627692927554615,0.20225276467621006,False,Not Significant
GCSAML-AS1,0.429,3.579,3.15,0.521440536452385,0.6742,19007,0.627692927554615,0.20225276467621006,False,Not Significant
SMIM21,-0.0782,9.1124,9.1906,0.5216415464918472,-0.6615,19008,0.6278864393121244,0.2021188964535347,False,Not Significant
COLCA1,0.1178,10.9357,10.8179,0.5216561767868957,0.6665,19009,0.6278864393121244,0.2021188964535347,False,Not Significant
RP1-263J7.2,-0.6025,1.7193,2.3218,0.5217412586673009,-0.6717,19010,0.6279558126411281,0.20207091518206316,False,Not Significant
LCE2B,0.1956,4.4524,4.2568,0.5220709588004915,0.65,19011,0.6283195801039001,0.20181940630573633,False,Not Significant
SCML4,0.1588,5.7544,5.5957,0.5222349165344783,0.6661,19013,0.628450791053956,0.20172872276785328,False,Not Significant
STPG1,0.1125,5.7909,5.6784,0.5224778897702754,0.6602,19014,0.6287101145442254,0.20154955276352404,False,Not Significant
CTD-3025N20.3,-0.2288,4.0737,4.3024,0.5226058217698112,-0.6482,19015,0.6288309861737197,0.20146606621689792,False,Not Significant
COMMD4,-0.0844,8.421,8.5054,0.5226617129585553,-0.6577,19016,0.6288651657810131,0.20144246112782813,False,Not Significant
SERTAD2,0.0908,8.2972,8.2064,0.5227436652280109,0.646,19017,0.6289306967669396,0.20139720776604708,False,Not Significant
FOXJ1,-0.5049,3.3334,3.8383,0.5227867900019487,-0.6631,19018,0.6289495086362702,0.2013842178310595,False,Not Significant
CBX1,0.0837,9.2217,9.138,0.5230809478265112,0.6466,19019,0.6292560024257589,0.20117263305738764,False,Not Significant
DNAJB7,0.3931,2.8592,2.4661,0.5230965544640704,0.6686,19020,0.6292560024257589,0.20117263305738764,False,Not Significant
NEK8,0.0815,7.118,7.0365,0.523129319716399,0.6515,19021,0.6292623329536412,0.20116826393021708,False,Not Significant
TOX4,-0.0569,8.1066,8.1635,0.5232402248397111,-0.6505,19022,0.6293626508428446,0.20109903360923925,False,Not Significant
RP11-108K3.2,0.0791,7.8027,7.7236,0.5232752067914339,0.648,19023,0.6293716412441785,0.20109282978733015,False,Not Significant
FBXW11,-0.075,8.2354,8.3104,0.5239916531008761,-0.6512,19024,0.630189910267594,0.20052855443111822,False,Not Significant
SMIM12,-0.0828,8.6624,8.7452,0.5240106225017909,-0.6558,19025,0.630189910267594,0.20052855443111822,False,Not Significant
EVC,0.0982,7.2472,7.149,0.5240749907035873,0.6599,19026,0.6302341946440702,0.20049803698818594,False,Not Significant
CHD1L,-0.106,8.7916,8.8977,0.5242300103300519,-0.652,19028,0.6303318358932931,0.20043075759971885,False,Not Significant
BX648501,0.3083,3.7605,3.4522,0.524244529883255,0.6615,19029,0.6303318358932931,0.20043075759971885,False,Not Significant
SEMA3A,-0.199,4.3567,4.5557,0.5242663827381717,-0.6507,19030,0.6303318358932931,0.20043075759971885,False,Not Significant
GDF3,0.3498,4.8889,4.5391,0.5243741155032964,0.6708,19031,0.6304282361786254,0.20036434351668636,False,Not Significant
SOX14,-0.8318,5.643,6.4748,0.5244269908674697,-0.6664,19032,0.630458677545592,0.20034337332887037,False,Not Significant
HOXD3,0.4344,3.9282,3.4938,0.5244916958542227,0.6692,19033,0.630503336370757,0.2003126109726194,False,Not Significant
SLC7A10,0.4459,4.6797,4.2338,0.5245647808548128,0.6691,19034,0.6305580637784027,0.20027491604172779,False,Not Significant
ABCC12,-0.196,4.3655,4.5615,0.524688430484542,-0.6543,19035,0.6306485639295694,0.20021258887745977,False,Not Significant
LAMP5,-0.2161,5.33,5.5462,0.5246951950595841,-0.6453,19036,0.6306485639295694,0.20021258887745977,False,Not Significant
TCP11L2,-0.0602,7.5946,7.6548,0.5247725428897123,-0.6533,19037,0.630708398451259,0.20017138594539272,False,Not Significant
CDYL,0.0943,7.6595,7.5652,0.524944942684489,0.642,19038,0.6308824607953097,0.20005154627557586,False,Not Significant
KRT76,-0.1767,4.8644,5.0411,0.525054394848536,-0.6516,19039,0.6309808579302749,0.19998381575008561,False,Not Significant
CERS3,-0.1271,5.004,5.1311,0.5253757481919716,-0.6422,19040,0.6313134879315189,0.19975493192774577,False,Not Significant
MED13,-0.0896,9.6964,9.7861,0.5253863690430092,-0.6425,19041,0.6313134879315189,0.19975493192774577,False,Not Significant
MPPED1,-0.3651,5.8228,6.1879,0.525438785477268,-0.6725,19042,0.6313433153933353,0.19973441344315937,False,Not Significant
PHB,0.0908,9.625,9.5342,0.5254882970069403,0.6417,19043,0.6313696495047416,0.1997162988603695,False,Not Significant
SAP30L,-0.0973,7.8979,7.9952,0.5255829025022305,-0.6585,19044,0.6314501580157023,0.1996609237357546,False,Not Significant
RP11-217B1.2,0.1229,6.6817,6.5588,0.5258114928381838,0.6432,19045,0.6316916227953608,0.19949488248171615,False,Not Significant
TCEA3,-0.1422,8.6683,8.8105,0.5259016672798239,-0.6434,19046,0.6317425684565521,0.19945985822845871,False,Not Significant
RP11-475A13.2,-0.5079,1.4462,1.9541,0.5259091215643333,-0.6645,19047,0.6317425684565521,0.19945985822845871,False,Not Significant
CMC4,-0.0745,8.6703,8.7448,0.5261538250737025,-0.6402,19048,0.6320033346118391,0.19928063026239273,False,Not Significant
MMD,-0.2546,8.308,8.5626,0.5264110775291966,-0.6632,19049,0.6322700689109974,0.19909737680526118,False,Not Significant
MEX3D,0.0893,8.3306,8.2412,0.5264311544036058,0.6454,19050,0.6322700689109974,0.19909737680526118,False,Not Significant
KISS1R,0.2521,4.3485,4.0964,0.5265072372315046,0.6385,19051,0.6323282550972036,0.19905741164141358,False,Not Significant
RP11-330O11.3,0.211,4.4886,4.2776,0.5266628053694475,0.666,19052,0.6324818909748562,0.19895190455891226,False,Not Significant
SSSCA1,0.0942,7.6674,7.5732,0.5268217903864143,0.6376,19053,0.6326228422734982,0.19885513095612378,False,Not Significant
LINC00852,-0.2155,4.3801,4.5956,0.5268354736310854,-0.6641,19054,0.6326228422734982,0.19885513095612378,False,Not Significant
ALDH18A1,0.1113,8.7735,8.6622,0.5269359417948529,0.6416,19055,0.6327102780512325,0.19879511059430535,False,Not Significant
DIO3,-0.1704,5.5958,5.7662,0.5271111101808778,-0.662,19057,0.6328541848632252,0.19869634370181194,False,Not Significant
DYNC1I1,-0.0712,6.3812,6.4525,0.5272511133568436,-0.6368,19058,0.6329890583274521,0.1986037970112076,False,Not Significant
FAM154A,0.3754,4.1131,3.7378,0.5273195825628538,0.6579,19059,0.6330082847642298,0.19859060593233938,False,Not Significant
NPAS2,-0.1042,6.6608,6.765,0.5275703872102113,-0.6496,19061,0.6332726750626744,0.1984092508413373,False,Not Significant
SUV420H2,0.0784,7.9804,7.902,0.5276529888385371,0.637,19062,0.6333385995501903,0.19836404258881313,False,Not Significant
DPP10-AS1,0.5118,1.7933,1.2815,0.5277461597680223,0.6566,19063,0.6334172027221503,0.19831014597539343,False,Not Significant
LINC00923,-0.402,2.7341,3.1361,0.5277788418216207,-0.6578,19064,0.6334232008434054,0.19830603345900133,False,Not Significant
SLC46A2,0.5406,1.7352,1.1946,0.5279180664884613,0.6619,19065,0.6335570606480984,0.19821426474482318,False,Not Significant
RP11-524D16__A.3,0.3813,4.2121,3.8308,0.5281111540037042,0.6656,19067,0.6337129983428387,0.19810738479416426,False,Not Significant
PRDM6,0.0927,6.4924,6.3997,0.528131094947607,0.65,19068,0.6337129983428387,0.19810738479416426,False,Not Significant
SIRT2,-0.0539,8.1158,8.1697,0.5282564918870996,-0.6368,19069,0.6338302236287607,0.19802705570703233,False,Not Significant
PNOC,-0.2572,3.8881,4.1453,0.5287604511531134,-0.6418,19070,0.6344016320075111,0.1976357084600856,False,Not Significant
FTCDNL1,-0.2566,4.886,5.1426,0.5289553011580681,-0.6554,19071,0.6345442601406639,0.19753808000825554,False,Not Significant
FAM207A,-0.1133,6.6437,6.757,0.5289553704541398,-0.6535,19072,0.6345442601406639,0.19753808000825554,False,Not Significant
LINC00521,-0.0766,8.5578,8.6344,0.5290223985886171,-0.6476,19074,0.634582807995573,0.19751169790499465,False,Not Significant
PIGT,-0.0532,9.7978,9.851,0.5290764635754679,-0.6394,19075,0.6345875714089851,0.1975084379421189,False,Not Significant
FCGR2C,0.2363,6.7856,6.5493,0.5290818405680857,0.6528,19076,0.6345875714089851,0.1975084379421189,False,Not Significant
THAP7-AS1,-0.1305,6.6744,6.8049,0.5291626499796289,-0.6484,19077,0.6346512256399807,0.19746487690166126,False,Not Significant
SMARCB1,0.0884,8.0007,7.9124,0.5292232794167748,0.649,19078,0.6346725367244026,0.19745029388250868,False,Not Significant
SIPA1,-0.0854,7.1494,7.2347,0.5292358972100033,-0.6537,19079,0.6346725367244026,0.19745029388250868,False,Not Significant
EVI2B,0.17,6.949,6.779,0.5292887779215429,0.6482,19080,0.6347026854740515,0.19742966415005087,False,Not Significant
LINC00284,-0.4598,2.4846,2.9445,0.5294412681249401,-0.6514,19081,0.6348447841473457,0.1973324442013182,False,Not Significant
CYP3A7,0.0702,7.3391,7.2689,0.5294627697158938,0.6414,19082,0.6348447841473457,0.1973324442013182,False,Not Significant
ATP1A2,0.6155,3.9569,3.3414,0.5295083222122411,0.6599,19083,0.6348661327996686,0.19731783992915347,False,Not Significant
ARID3A,0.1086,5.8681,5.7594,0.529644330237535,0.6368,19084,0.6349959272602599,0.19722906017899694,False,Not Significant
SFRP5,0.6013,2.9649,2.3635,0.529717535100263,0.6559,19085,0.6350504167196237,0.19719179465455325,False,Not Significant
PLXNA1,0.1099,7.9939,7.884,0.5298531221371081,0.6489,19086,0.6351796832493468,0.19710340162914988,False,Not Significant
CCDC63,-0.4557,2.9668,3.4225,0.5298863477617368,-0.6554,19087,0.6351862333938565,0.19709892309020458,False,Not Significant
DBNDD1,0.1542,6.2599,6.1058,0.5299866765707684,0.6468,19088,0.6352732166774508,0.197039454273408,False,Not Significant
GAPDHS,0.4355,3.3629,2.9274,0.5301305280605235,0.6582,19090,0.635379071871387,0.19696709407364615,False,Not Significant
DSP,-0.1353,11.0932,11.2285,0.5302463664419095,-0.637,19091,0.6354846191499077,0.1968949563596321,False,Not Significant
BAG4,0.1161,7.9681,7.852,0.5304285365897177,0.6319,19092,0.635669647872027,0.19676852488603014,False,Not Significant
CEACAMP3,0.3307,2.8684,2.5376,0.5305094830403358,0.65,19093,0.6357333563066508,0.19672500096554218,False,Not Significant
STS,0.0844,7.0204,6.936,0.5305849866146034,0.6397,19094,0.6357696806939468,0.19670018705553746,False,Not Significant
MIR4723,0.0531,8.199,8.1459,0.5305953694427847,0.6344,19095,0.6357696806939468,0.19670018705553746,False,Not Significant
AK1,-0.1101,7.6833,7.7934,0.5307483233029705,-0.6419,19096,0.6358880593855639,0.1966193300590794,False,Not Significant
DEFB123,0.1575,5.3024,5.1448,0.5307497495667007,0.6362,19097,0.6358880593855639,0.1966193300590794,False,Not Significant
METTL20,0.1886,5.2797,5.0911,0.5309833397431853,0.6459,19099,0.6360841561264681,0.19648542189327198,False,Not Significant
ANP32D,0.4452,1.4061,0.9609,0.5309968261370428,0.6527,19100,0.6360841561264681,0.19648542189327198,False,Not Significant
TAS2R3,0.2696,4.9329,4.6633,0.5311303579751345,0.6569,19101,0.6362108052181079,0.19639895923564926,False,Not Significant
TMEM168,-0.0754,8.2841,8.3595,0.5311705302874342,-0.6405,19102,0.636225616845173,0.19638884854125052,False,Not Significant
FIGLA,-0.1028,4.9539,5.0567,0.5312431927942449,-0.6309,19104,0.6362460349210807,0.1963749111656143,False,Not Significant
ST8SIA1,-0.3818,4.2738,4.6557,0.5313229041945082,-0.6391,19105,0.6363081940837659,0.1963324840835142,False,Not Significant
SOX12,0.1508,8.0867,7.9359,0.5313799730223143,0.6365,19106,0.6363164522056649,0.19632684776838843,False,Not Significant
AC084219.3,-0.0858,5.7936,5.8794,0.531413232899731,-0.6552,19108,0.6363164522056649,0.19632684776838843,False,Not Significant
DYSF,0.0648,8.4064,8.3416,0.5315451233782665,0.6407,19109,0.636441070851156,0.19624180220507956,False,Not Significant
KIAA0020,0.0951,8.1109,8.0158,0.532156628354752,0.6301,19110,0.6371399087784786,0.1957651909948056,False,Not Significant
GABRB3,0.1421,5.7839,5.6418,0.5322537672325577,0.6364,19111,0.6372151588037837,0.19571390125363,False,Not Significant
SEMA6B,-0.0772,6.0281,6.1053,0.5322751798539298,-0.6475,19112,0.6372151588037837,0.19571390125363,False,Not Significant
NPEPL1,0.0624,8.9583,8.8959,0.5325483268381643,0.6459,19113,0.6375088012377543,0.19551381512521412,False,Not Significant
RDH13,0.1299,8.3637,8.2338,0.5327544037621186,0.6409,19114,0.637644478881431,0.19542139634998534,False,Not Significant
FRRS1,-0.2126,0.0971,0.3098,0.5327692170290099,-0.655,19115,0.637644478881431,0.19542139634998534,False,Not Significant
TBCAP2,-0.4985,0.64,1.1385,0.5327700465876748,-0.6572,19116,0.637644478881431,0.19542139634998534,False,Not Significant
TSPAN9,-0.0906,7.8515,7.9421,0.5327731426038601,-0.6303,19117,0.637644478881431,0.19542139634998534,False,Not Significant
RP11-403N16.3,0.097,8.2841,8.1871,0.5328926658956941,0.6387,19118,0.6377541686208537,0.19534669398337487,False,Not Significant
ZP2,-0.3687,3.4008,3.7695,0.5329302340062845,-0.6473,19119,0.6377657698657769,0.1953387939004338,False,Not Significant
HSPB1,-0.1886,10.5997,10.7883,0.5329701752747829,-0.631,19120,0.6377695987654113,0.1953361865717405,False,Not Significant
MOGAT3,0.2118,4.8624,4.6506,0.5329891826046079,0.639,19121,0.6377695987654113,0.1953361865717405,False,Not Significant
SATB2-AS1,0.1171,5.6464,5.5292,0.5336797921692981,0.6371,19122,0.638562579480888,0.19479653521895138,False,Not Significant
DLEU2L,0.2123,4.014,3.8018,0.5339699371387856,0.6386,19124,0.638842928348432,0.19460590825297894,False,Not Significant
FKSG49,0.0889,10.0275,9.9386,0.5341316033167809,0.6399,19125,0.639002932490873,0.19449714878732427,False,Not Significant
NELL2,0.3497,6.5802,6.2305,0.5343272864280708,0.643,19126,0.6391673146557998,0.19438544180978515,False,Not Significant
STK4,0.0912,8.7114,8.6201,0.5343528144552508,0.6386,19128,0.6391673146557998,0.19438544180978515,False,Not Significant
COMMD3,0.0787,9.5314,9.4527,0.5345795602755662,0.6255,19129,0.6394015163353063,0.19422633813740658,False,Not Significant
MADCAM1,-0.1362,6.0039,6.1401,0.5346045020758046,-0.6258,19130,0.6394015163353063,0.19422633813740658,False,Not Significant
SSX4,0.0802,6.2724,6.1923,0.5347593449808116,0.6348,19131,0.6395532807046661,0.19412326893023146,False,Not Significant
DOCK2,-0.1839,5.7953,5.9792,0.5349289748434163,-0.6343,19132,0.6397227129634834,0.1940082296488642,False,Not Significant
TMEM8B,-0.0874,6.7701,6.8575,0.5349642816448352,-0.6298,19133,0.6397314986689923,0.19400226525656705,False,Not Significant
